route,locale,matrix_status,translation_status,coverage
/tr/blog/product-photo-mistakes-that-hurt-sales,tr,missing,needs_review,missing
/az/blog/product-photo-mistakes-that-hurt-sales,az,missing,needs_review,missing
/ar/blog/product-photo-mistakes-that-hurt-sales,ar,missing,needs_review,missing
/es/blog/product-photo-mistakes-that-hurt-sales,es,missing,needs_review,missing
/pt/blog/product-photo-mistakes-that-hurt-sales,pt,missing,needs_review,missing
/fr/blog/product-photo-mistakes-that-hurt-sales,fr,missing,needs_review,missing
/de/blog/product-photo-mistakes-that-hurt-sales,de,missing,needs_review,missing
/it/blog/product-photo-mistakes-that-hurt-sales,it,missing,needs_review,missing
/pl/blog/product-photo-mistakes-that-hurt-sales,pl,missing,needs_review,missing
/uk/blog/product-photo-mistakes-that-hurt-sales,uk,missing,needs_review,missing
/hi/blog/product-photo-mistakes-that-hurt-sales,hi,missing,needs_review,missing
/id/blog/product-photo-mistakes-that-hurt-sales,id,missing,needs_review,missing
/vi/blog/product-photo-mistakes-that-hurt-sales,vi,missing,needs_review,missing
/zh/blog/product-photo-mistakes-that-hurt-sales,zh,missing,needs_review,missing
/ru/blog/kak-proverit-ai-foto-pered-publikatsiey,ru,complete,published,complete
/en/blog/how-to-review-ai-product-photos-before-publishing,en,complete,published,complete
/kk/blog/how-to-review-ai-product-photos-before-publishing,kk,missing,needs_review,missing
/ky/blog/how-to-review-ai-product-photos-before-publishing,ky,missing,needs_review,missing
/uz/blog/how-to-review-ai-product-photos-before-publishing,uz,missing,needs_review,missing
/tg/blog/how-to-review-ai-product-photos-before-publishing,tg,missing,needs_review,missing
/tr/blog/how-to-review-ai-product-photos-before-publishing,tr,missing,needs_review,missing
/az/blog/how-to-review-ai-product-photos-before-publishing,az,missing,needs_review,missing
/ar/blog/how-to-review-ai-product-photos-before-publishing,ar,missing,needs_review,missing
/es/blog/how-to-review-ai-product-photos-before-publishing,es,missing,needs_review,missing
/pt/blog/how-to-review-ai-product-photos-before-publishing,pt,missing,needs_review,missing
/fr/blog/how-to-review-ai-product-photos-before-publishing,fr,missing,needs_review,missing
/de/blog/how-to-review-ai-product-photos-before-publishing,de,missing,needs_review,missing
/it/blog/how-to-review-ai-product-photos-before-publishing,it,missing,needs_review,missing
/pl/blog/how-to-review-ai-product-photos-before-publishing,pl,missing,needs_review,missing
/uk/blog/how-to-review-ai-product-photos-before-publishing,uk,missing,needs_review,missing
/hi/blog/how-to-review-ai-product-photos-before-publishing,hi,missing,needs_review,missing
/id/blog/how-to-review-ai-product-photos-before-publishing,id,missing,needs_review,missing
/vi/blog/how-to-review-ai-product-photos-before-publishing,vi,missing,needs_review,missing
/zh/blog/how-to-review-ai-product-photos-before-publishing,zh,missing,needs_review,missing
/ru/blog/why-ai-can-change-a-product-and-how-to-reduce-it,ru,missing,draft,missing
/en/blog/why-ai-can-change-a-product-and-how-to-reduce-it,en,missing,draft,missing
/kk/blog/why-ai-can-change-a-product-and-how-to-reduce-it,kk,missing,needs_review,missing
/ky/blog/why-ai-can-change-a-product-and-how-to-reduce-it,ky,missing,needs_review,missing
/uz/blog/why-ai-can-change-a-product-and-how-to-reduce-it,uz,missing,needs_review,missing
/tg/blog/why-ai-can-change-a-product-and-how-to-reduce-it,tg,missing,needs_review,missing
/tr/blog/why-ai-can-change-a-product-and-how-to-reduce-it,tr,missing,needs_review,missing
/az/blog/why-ai-can-change-a-product-and-how-to-reduce-it,az,missing,needs_review,missing
/ar/blog/why-ai-can-change-a-product-and-how-to-reduce-it,ar,missing,needs_review,missing
/es/blog/why-ai-can-change-a-product-and-how-to-reduce-it,es,missing,needs_review,missing
/pt/blog/why-ai-can-change-a-product-and-how-to-reduce-it,pt,missing,needs_review,missing
/fr/blog/why-ai-can-change-a-product-and-how-to-reduce-it,fr,missing,needs_review,missing
/de/blog/why-ai-can-change-a-product-and-how-to-reduce-it,de,missing,needs_review,missing
/it/blog/why-ai-can-change-a-product-and-how-to-reduce-it,it,missing,needs_review,missing
/pl/blog/why-ai-can-change-a-product-and-how-to-reduce-it,pl,missing,needs_review,missing
/uk/blog/why-ai-can-change-a-product-and-how-to-reduce-it,uk,missing,needs_review,missing
/hi/blog/why-ai-can-change-a-product-and-how-to-reduce-it,hi,missing,needs_review,missing
/id/blog/why-ai-can-change-a-product-and-how-to-reduce-it,id,missing,needs_review,missing
/vi/blog/why-ai-can-change-a-product-and-how-to-reduce-it,vi,missing,needs_review,missing
/zh/blog/why-ai-can-change-a-product-and-how-to-reduce-it,zh,missing,needs_review,missing
/ru/blog/how-to-preserve-product-color-and-shape-in-ai-photos,ru,missing,draft,missing
/en/blog/how-to-preserve-product-color-and-shape-in-ai-photos,en,missing,draft,missing
/kk/blog/how-to-preserve-product-color-and-shape-in-ai-photos,kk,missing,needs_review,missing
/ky/blog/how-to-preserve-product-color-and-shape-in-ai-photos,ky,missing,needs_review,missing
/uz/blog/how-to-preserve-product-color-and-shape-in-ai-photos,uz,missing,needs_review,missing
/tg/blog/how-to-preserve-product-color-and-shape-in-ai-photos,tg,missing,needs_review,missing
/tr/blog/how-to-preserve-product-color-and-shape-in-ai-photos,tr,missing,needs_review,missing
/az/blog/how-to-preserve-product-color-and-shape-in-ai-photos,az,missing,needs_review,missing
/ar/blog/how-to-preserve-product-color-and-shape-in-ai-photos,ar,missing,needs_review,missing
/es/blog/how-to-preserve-product-color-and-shape-in-ai-photos,es,missing,needs_review,missing
/pt/blog/how-to-preserve-product-color-and-shape-in-ai-photos,pt,missing,needs_review,missing
/fr/blog/how-to-preserve-product-color-and-shape-in-ai-photos,fr,missing,needs_review,missing
/de/blog/how-to-preserve-product-color-and-shape-in-ai-photos,de,missing,needs_review,missing
/it/blog/how-to-preserve-product-color-and-shape-in-ai-photos,it,missing,needs_review,missing
/pl/blog/how-to-preserve-product-color-and-shape-in-ai-photos,pl,missing,needs_review,missing
/uk/blog/how-to-preserve-product-color-and-shape-in-ai-photos,uk,missing,needs_review,missing
/hi/blog/how-to-preserve-product-color-and-shape-in-ai-photos,hi,missing,needs_review,missing
/id/blog/how-to-preserve-product-color-and-shape-in-ai-photos,id,missing,needs_review,missing
/vi/blog/how-to-preserve-product-color-and-shape-in-ai-photos,vi,missing,needs_review,missing
/zh/blog/how-to-preserve-product-color-and-shape-in-ai-photos,zh,missing,needs_review,missing
/ru/blog/kak-sdelat-foto-odezhdy-na-modeli,ru,complete,published,complete
/en/blog/how-to-create-clothing-photos-on-a-model,en,complete,published,complete
/kk/blog/how-to-create-clothing-photos-on-a-model,kk,missing,needs_review,missing
/ky/blog/how-to-create-clothing-photos-on-a-model,ky,missing,needs_review,missing
/uz/blog/how-to-create-clothing-photos-on-a-model,uz,missing,needs_review,missing
/tg/blog/how-to-create-clothing-photos-on-a-model,tg,missing,needs_review,missing
/tr/blog/how-to-create-clothing-photos-on-a-model,tr,missing,needs_review,missing
/az/blog/how-to-create-clothing-photos-on-a-model,az,missing,needs_review,missing
/ar/blog/how-to-create-clothing-photos-on-a-model,ar,missing,needs_review,missing
/es/blog/how-to-create-clothing-photos-on-a-model,es,missing,needs_review,missing
/pt/blog/how-to-create-clothing-photos-on-a-model,pt,missing,needs_review,missing
/fr/blog/how-to-create-clothing-photos-on-a-model,fr,missing,needs_review,missing
/de/blog/how-to-create-clothing-photos-on-a-model,de,missing,needs_review,missing
/it/blog/how-to-create-clothing-photos-on-a-model,it,missing,needs_review,missing
/pl/blog/how-to-create-clothing-photos-on-a-model,pl,missing,needs_review,missing
/uk/blog/how-to-create-clothing-photos-on-a-model,uk,missing,needs_review,missing
/hi/blog/how-to-create-clothing-photos-on-a-model,hi,missing,needs_review,missing
/id/blog/how-to-create-clothing-photos-on-a-model,id,missing,needs_review,missing
/vi/blog/how-to-create-clothing-photos-on-a-model,vi,missing,needs_review,missing
/zh/blog/how-to-create-clothing-photos-on-a-model,zh,missing,needs_review,missing
/ru/blog/how-to-place-clothing-on-an-ai-model,ru,missing,draft,missing
/en/blog/how-to-place-clothing-on-an-ai-model,en,missing,draft,missing
/kk/blog/how-to-place-clothing-on-an-ai-model,kk,missing,needs_review,missing
/ky/blog/how-to-place-clothing-on-an-ai-model,ky,missing,needs_review,missing
/uz/blog/how-to-place-clothing-on-an-ai-model,uz,missing,needs_review,missing
/tg/blog/how-to-place-clothing-on-an-ai-model,tg,missing,needs_review,missing
/tr/blog/how-to-place-clothing-on-an-ai-model,tr,missing,needs_review,missing
/az/blog/how-to-place-clothing-on-an-ai-model,az,missing,needs_review,missing
/ar/blog/how-to-place-clothing-on-an-ai-model,ar,missing,needs_review,missing
/es/blog/how-to-place-clothing-on-an-ai-model,es,missing,needs_review,missing
/pt/blog/how-to-place-clothing-on-an-ai-model,pt,missing,needs_review,missing
/fr/blog/how-to-place-clothing-on-an-ai-model,fr,missing,needs_review,missing
/de/blog/how-to-place-clothing-on-an-ai-model,de,missing,needs_review,missing
/it/blog/how-to-place-clothing-on-an-ai-model,it,missing,needs_review,missing
/pl/blog/how-to-place-clothing-on-an-ai-model,pl,missing,needs_review,missing
/uk/blog/how-to-place-clothing-on-an-ai-model,uk,missing,needs_review,missing
/hi/blog/how-to-place-clothing-on-an-ai-model,hi,missing,needs_review,missing
/id/blog/how-to-place-clothing-on-an-ai-model,id,missing,needs_review,missing
/vi/blog/how-to-place-clothing-on-an-ai-model,vi,missing,needs_review,missing
/zh/blog/how-to-place-clothing-on-an-ai-model,zh,missing,needs_review,missing
/ru/blog/dress-photos-on-an-ai-model,ru,missing,draft,missing
/en/blog/dress-photos-on-an-ai-model,en,missing,draft,missing
/kk/blog/dress-photos-on-an-ai-model,kk,missing,needs_review,missing
/ky/blog/dress-photos-on-an-ai-model,ky,missing,needs_review,missing
/uz/blog/dress-photos-on-an-ai-model,uz,missing,needs_review,missing
/tg/blog/dress-photos-on-an-ai-model,tg,missing,needs_review,missing
/tr/blog/dress-photos-on-an-ai-model,tr,missing,needs_review,missing
/az/blog/dress-photos-on-an-ai-model,az,missing,needs_review,missing
/ar/blog/dress-photos-on-an-ai-model,ar,missing,needs_review,missing
/es/blog/dress-photos-on-an-ai-model,es,missing,needs_review,missing
/pt/blog/dress-photos-on-an-ai-model,pt,missing,needs_review,missing
/fr/blog/dress-photos-on-an-ai-model,fr,missing,needs_review,missing
/de/blog/dress-photos-on-an-ai-model,de,missing,needs_review,missing
/it/blog/dress-photos-on-an-ai-model,it,missing,needs_review,missing
/pl/blog/dress-photos-on-an-ai-model,pl,missing,needs_review,missing
/uk/blog/dress-photos-on-an-ai-model,uk,missing,needs_review,missing
/hi/blog/dress-photos-on-an-ai-model,hi,missing,needs_review,missing
/id/blog/dress-photos-on-an-ai-model,id,missing,needs_review,missing
/vi/blog/dress-photos-on-an-ai-model,vi,missing,needs_review,missing
/zh/blog/dress-photos-on-an-ai-model,zh,missing,needs_review,missing
/ru/blog/t-shirt-photos-on-an-ai-model,ru,missing,draft,missing
/en/blog/t-shirt-photos-on-an-ai-model,en,missing,draft,missing
/kk/blog/t-shirt-photos-on-an-ai-model,kk,missing,needs_review,missing
/ky/blog/t-shirt-photos-on-an-ai-model,ky,missing,needs_review,missing
/uz/blog/t-shirt-photos-on-an-ai-model,uz,missing,needs_review,missing
/tg/blog/t-shirt-photos-on-an-ai-model,tg,missing,needs_review,missing
/tr/blog/t-shirt-photos-on-an-ai-model,tr,missing,needs_review,missing
/az/blog/t-shirt-photos-on-an-ai-model,az,missing,needs_review,missing
/ar/blog/t-shirt-photos-on-an-ai-model,ar,missing,needs_review,missing
/es/blog/t-shirt-photos-on-an-ai-model,es,missing,needs_review,missing
/pt/blog/t-shirt-photos-on-an-ai-model,pt,missing,needs_review,missing
/fr/blog/t-shirt-photos-on-an-ai-model,fr,missing,needs_review,missing
/de/blog/t-shirt-photos-on-an-ai-model,de,missing,needs_review,missing
/it/blog/t-shirt-photos-on-an-ai-model,it,missing,needs_review,missing
/pl/blog/t-shirt-photos-on-an-ai-model,pl,missing,needs_review,missing
/uk/blog/t-shirt-photos-on-an-ai-model,uk,missing,needs_review,missing
/hi/blog/t-shirt-photos-on-an-ai-model,hi,missing,needs_review,missing
/id/blog/t-shirt-photos-on-an-ai-model,id,missing,needs_review,missing
/vi/blog/t-shirt-photos-on-an-ai-model,vi,missing,needs_review,missing
/zh/blog/t-shirt-photos-on-an-ai-model,zh,missing,needs_review,missing
/ru/blog/suit-photos-on-an-ai-model,ru,missing,draft,missing
/en/blog/suit-photos-on-an-ai-model,en,missing,draft,missing
/kk/blog/suit-photos-on-an-ai-model,kk,missing,needs_review,missing
/ky/blog/suit-photos-on-an-ai-model,ky,missing,needs_review,missing
/uz/blog/suit-photos-on-an-ai-model,uz,missing,needs_review,missing
/tg/blog/suit-photos-on-an-ai-model,tg,missing,needs_review,missing
/tr/blog/suit-photos-on-an-ai-model,tr,missing,needs_review,missing
/az/blog/suit-photos-on-an-ai-model,az,missing,needs_review,missing
/ar/blog/suit-photos-on-an-ai-model,ar,missing,needs_review,missing
/es/blog/suit-photos-on-an-ai-model,es,missing,needs_review,missing
/pt/blog/suit-photos-on-an-ai-model,pt,missing,needs_review,missing
/fr/blog/suit-photos-on-an-ai-model,fr,missing,needs_review,missing
/de/blog/suit-photos-on-an-ai-model,de,missing,needs_review,missing
/it/blog/suit-photos-on-an-ai-model,it,missing,needs_review,missing
/pl/blog/suit-photos-on-an-ai-model,pl,missing,needs_review,missing
